Package Name,Package Type,Duration,Ratings,Discount,New Prices,Old Prices,Cities,1D Cities,2D Cities,3D Cities,Days,Nights,Discount_num,Ratings_num
5-Day Kerala Tour: From Munnar to Alleppey,Customizable,5 Days & 4 Nights,5 Star,12% Off,40500,45000.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,12.0,5
"7-Day Kerala Tour with Munnar, Thekkady, and Alleppey Backwaters",Customizable,7 Days & 6 Nights,4 Star,10% Off,18200,20000.0,Kochi (1D)Munnar (1D)Thekkady (1D)Alleppey (1D)Kovalam (1D)Kanyakumari (1D)Trivandrum (1D),"Kochi, Munnar, Thekkady, Alleppey, Kovalam, Kanyakumari, Trivandrum",,,7,6,10.0,4
"7-Day Kerala Tour with Munnar, Thekkady, and Alleppey",Customizable,7 Days & 6 Nights,3 Star,9% Off,30600,36000.0,Kochi (2D)Munnar (1D)Thekkady (2D)Trivandrum (1D)Alleppey (1D),"Munnar, Trivandrum, Alleppey","Kochi, Thekkady",,7,6,9.0,3
"6-Day Kerala Tour with Munnar, Thekkady, and Alleppey",Customizable,6 Days & 5 Nights,3 Star,15% Off,27457,30850.0,Kochi (3D)Munnar (1D)Thekkady (1D)Alleppey (1D),"Munnar, Thekkady, Alleppey",,Kochi,6,5,15.0,3
3-Day Scenic Kerala Tour with Vagamon,Customizable,3 Days & 2 Nights,4 Star,11% Off,102168,118800.0,Kochi (2D)Vagamon (1D),Vagamon,Kochi,,3,2,11.0,4
4-Day Kerala Tour with Varkala Cliffs and Backwaters,Customizable,4 Days & 3 Nights,4 Star,14% Off,55680,64000.0,Varkala (4D),,,,4,3,14.0,4
5-Day Scenic Kerala Tour with Munnar and Alleppey,Customizable,5 Days & 4 Nights,4 Star,13% Off,128610,142900.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,13.0,4
5 Days Kerala Tour with Munnar and Houseboat Stay,Customizable,5 Days & 4 Nights,3 Star,10% Off,24475,27500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,10.0,3
6-Day Enthralling Kerala Tour Package,Customizable,6 Days & 5 Nights,4 Star,11% Off,23184,25200.0,Munnar (2D)Alleppey (1D)Varkala (2D)Trivandrum (1D),"Alleppey, Trivandrum","Munnar, Varkala",,6,5,11.0,4
"6-Day Kerala Tour: Munnar, Thekkady & More",Customizable,6 Days & 5 Nights,3 Star,8% Off,11040,12000.0,Munnar (2D)Thekkady (1D)Kumarakom (1D)Kovalam (1D)Trivandrum (1D),"Thekkady, Kumarakom, Kovalam, Trivandrum",Munnar,,6,5,8.0,3
"7-Day Kerala Tour: Munnar, Thekkady, Alleppey & More",Customizable,7 Days & 6 Nights,5 Star,8% Off,29348,31900.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Varkala (1D)Kovalam (1D)Trivandrum (1D),"Thekkady, Alleppey, Varkala, Kovalam, Trivandrum",Munnar,,7,6,8.0,5
"Kerala 6-Day Tour: Explore Beaches, Hills & Backwaters",Customizable,6 Days & 5 Nights,3 Star,8% Off,21712,23600.0,Cherai (1D)Munnar (2D)Alleppey (1D)Cochin (1D),"Cherai, Alleppey, Cochin",Munnar,,6,5,8.0,3
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,3 Star,8% Off,39904,46400.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,8.0,3
5-Day Kerala Tour with Munnar and Alleppey Houseboat,Customizable,5 Days & 4 Nights,3 Star,14% Off,72160,82000.0,Munnar (2D)Alleppey (2D)Cochin (1D),Cochin,"Munnar, Alleppey",,5,4,14.0,3
4-Day Kerala Tour with Houseboat and Munnar Sightseeing,Customizable,4 Days & 3 Nights,3 Star,12% Off,34265,38500.0,Munnar (2D)Alleppey (1D)Cochin (1D),"Alleppey, Cochin",Munnar,,4,3,12.0,3
4-Day Scenic Kerala Tour with Munnar and Alleppey,Customizable,4 Days & 3 Nights,3 Star,11% Off,42631,47900.0,Munnar (2D)Alleppey (1D)Cochin (1D),"Alleppey, Cochin",Munnar,,4,3,11.0,3
6-Day Kerala Tour: Kanyakumari to Trivandrum,Customizable,6 Days & 5 Nights,4 Star,11% Off,31875,37500.0,Varkala (2D)Trivandrum (2D),,"Varkala, Trivandrum",,6,5,11.0,4
Unwind with a Luxurious 7-Day Kerala Tour,Customizable,7 Days & 6 Nights,3 Star,15% Off,51656,58700.0,Kochi (1D)Munnar (2D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Kochi, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,15.0,3
5-Day Kerala Adventure: Munnar to Alleppey,Customizable,5 Days & 4 Nights,3 Star,12% Off,21420,23800.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,12.0,3
"6-Day Kerala Tour: Beaches, Backwaters & Hills",Customizable,6 Days & 5 Nights,4 Star,10% Off,22616,25700.0,Varkala (2D)Alleppey (1D)Munnar (2D)Cochin (1D),"Alleppey, Cochin","Varkala, Munnar",,6,5,10.0,4
4-Day Kerala Hill Station Tour: Ooty & Coonoor,Customizable,4 Days & 3 Nights,4 Star,12% Off,17460,19400.0,,,,,4,3,12.0,4
Experience the Romance of Kerala with a 6-Day Getaway,Customizable,6 Days & 5 Nights,4 Star,10% Off,39411,45300.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D)Cochin (1D),"Thekkady, Alleppey, Kochi, Cochin",Munnar,,6,5,10.0,4
Explore Kerala: 4-Day Tour with Munnar & Houseboat Experience,Customizable,4 Days & 3 Nights,4 Star,13% Off,34400,40000.0,Kochi (2D)Alleppey (1D)Cochin (1D),"Alleppey, Cochin",Kochi,,4,3,13.0,4
5-Day Enchanting Kerala Tour with Houseboat Stay,Customizable,5 Days & 4 Nights,3 Star,14% Off,42570,49500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,14.0,3
3-Day Kerala Tour with Munnar's Scenic Beauty,Customizable,3 Days & 2 Nights,3 Star,14% Off,55965,61500.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,14.0,3
"5-Day Kerala Tour: Munnar, Thekkady & Alleppey Houseboat",Customizable,5 Days & 4 Nights,3 Star,9% Off,9890,11500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,9.0,3
"5-Day Kerala Experience: Explore Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,3 Star,14% Off,15839,17999.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,14.0,3
"7-Day Kerala Tour with Munnar, Alleppey, and Kanyakumari",Customizable,7 Days & 6 Nights,5 Star,12% Off,23290,27400.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Poovar (1D)Kovalam (1D)Trivandrum (1D),"Thekkady, Alleppey, Poovar, Kovalam, Trivandrum",Munnar,,7,6,12.0,5
"7-Day Kerala Tour: Munnar, Thekkady, and Alleppey's Backwaters",Customizable,7 Days & 6 Nights,3 Star,15% Off,35772,40650.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,15.0,3
3-Day Refreshing Tour of Kerala's Hill Stations and Waterfalls,Customizable,3 Days & 2 Nights,3 Star,12% Off,23908,27800.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,12.0,3
3-Day Captivating Kerala Tour with Munnar Sightseeing,Customizable,3 Days & 2 Nights,3 Star,14% Off,14365,16900.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,14.0,3
"4-Day Wayanad Tour: Ancient Caves, Dams, and Wildlife",Customizable,4 Days & 3 Nights,3 Star,15% Off,35490,39000.0,Wayanad (4D),,,,4,3,15.0,3
4-Day Kerala Tour with Munnar and Alleppey Houseboat,Customizable,4 Days & 3 Nights,3 Star,9% Off,56700,63000.0,Kochi (2D)Munnar (1D)Alleppey (1D),"Munnar, Alleppey",Kochi,,4,3,9.0,3
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,3 Star,10% Off,13559,14900.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,10.0,3
Kerala 3-Day Tour: Munnar's Natural Wonders,Customizable,3 Days & 2 Nights,4 Star,9% Off,27755,31185.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,9.0,4
"4-Day Kerala Tour: Munnar, Thekkady & Cochin Highlights",Customizable,4 Days & 3 Nights,3 Star,11% Off,22360,26000.0,Kochi (2D)Munnar (1D)Thekkady (1D),"Munnar, Thekkady",Kochi,,4,3,11.0,3
"7-Day Kerala Tour with Ooty, Wayanad, and Kannur",Customizable,7 Days & 6 Nights,4 Star,14% Off,21930,25800.0,Ooty (2D)Wayanad (3D)Kannur (1D)Calicut (1D),"Kannur, Calicut",Ooty,Wayanad,7,6,14.0,4
3-Day Kerala Tour with Munnar's Natural Wonders,Customizable,3 Days & 2 Nights,3 Star,15% Off,43610,49000.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,15.0,3
4-Day Magical Kerala Tour: Munnar to Alleppey,Customizable,4 Days & 3 Nights,3 Star,11% Off,24480,27200.0,Munnar (2D)Alleppey (1D)Kochi (1D),"Alleppey, Kochi",Munnar,,4,3,11.0,3
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,5 Star,10% Off,47380,51500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,10.0,5
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,4 Star,8% Off,13491,14990.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,8.0,4
Experience the Best of Kerala: 5-Day Munnar and Alleppey Tour,Customizable,5 Days & 4 Nights,4 Star,10% Off,36490,41000.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,10.0,4
"5-Day Kerala Tour with Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,3 Star,11% Off,55965,61500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,11.0,3
"6-Day Kerala Package: Munnar, Thekkady, Alleppey & Cochin",Customizable,6 Days & 5 Nights,3 Star,9% Off,9890,11500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (2D),"Thekkady, Alleppey","Munnar, Kochi",,6,5,9.0,3
3-Day Kerala Adventure Through Munnar's Scenic Landscapes,Customizable,3 Days & 2 Nights,3 Star,14% Off,15839,17999.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,14.0,3
"7-Day Kerala Tour Covering Munnar, Thekkady, Alleppey, and Kovalam",Customizable,7 Days & 6 Nights,4 Star,12% Off,23290,27400.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (1D)Trivandrum (2D),"Thekkady, Alleppey, Kovalam","Munnar, Trivandrum",,7,6,12.0,4
"7-Day Kerala Tour: Munnar, Thekkady, and Alleppey's Backwaters",Customizable,7 Days & 6 Nights,4 Star,15% Off,56700,63000.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,15.0,4
3-Day Refreshing Tour of Kerala's Hill Stations and Waterfalls,Customizable,3 Days & 2 Nights,4 Star,10% Off,13559,14900.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,10.0,4
3-Day Captivating Kerala Tour with Munnar Sightseeing,Customizable,3 Days & 2 Nights,3 Star,9% Off,27755,31185.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,9.0,3
"4-Day Wayanad Tour: Ancient Caves, Dams, and Wildlife",Customizable,4 Days & 3 Nights,3 Star,11% Off,35772,40650.0,Wayanad (4D),,,,4,3,11.0,3
"7-Day Kerala Tour with Ooty, Wayanad, and Kannur",Customizable,7 Days & 6 Nights,3 Star,12% Off,23908,27800.0,Ooty (2D)Wayanad (3D)Kannur (1D)Calicut (1D),"Kannur, Calicut",Ooty,Wayanad,7,6,12.0,3
3-Day Kerala Tour with Munnar's Natural Wonders,Customizable,3 Days & 2 Nights,3 Star,14% Off,14365,16900.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,14.0,3
4-Day Magical Kerala Tour: Munnar to Alleppey,Customizable,4 Days & 3 Nights,3 Star,15% Off,35490,39000.0,Munnar (2D)Alleppey (1D)Kochi (1D),"Alleppey, Kochi",Munnar,,4,3,15.0,3
4-Day Kerala Tour with Munnar and Alleppey Houseboat,Customizable,4 Days & 3 Nights,3 Star,9% Off,22360,26000.0,Kochi (2D)Munnar (1D)Alleppey (1D),"Munnar, Alleppey",Kochi,,4,3,9.0,3
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,3 Star,14% Off,21930,25800.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,14.0,3
Kerala 3-Day Tour: Munnar's Natural Wonders,Customizable,3 Days & 2 Nights,4 Star,15% Off,43610,49000.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,15.0,4
"4-Day Kerala Tour: Munnar, Thekkady & Cochin Highlights",Customizable,4 Days & 3 Nights,4 Star,11% Off,57421,63100.0,Kochi (2D)Munnar (1D)Thekkady (1D),"Munnar, Thekkady",Kochi,,4,3,11.0,4
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,4 Star,9% Off,50336,57200.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,9.0,4
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,4 Star,12% Off,29484,32400.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,12.0,4
Experience the Best of Kerala: 5-Day Munnar and Alleppey Tour,Customizable,5 Days & 4 Nights,4 Star,9% Off,40656,46200.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,9.0,4
7-Day Scenic Kerala Tour with Munnar and Alleppey Houseboat,Customizable,7 Days & 6 Nights,4 Star,12% Off,63190,71000.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,12.0,4
"5-Day Kerala Tour: Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,3 Star,11% Off,51815,56321.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,11.0,3
4-Day Kerala Tour with Munnar & Houseboat Stay,Customizable,4 Days & 3 Nights,4 Star,8% Off,54060,63600.0,Munnar (2D)Alleppey (1D)Kochi (1D),"Alleppey, Kochi",Munnar,,4,3,8.0,4
8-Day Kerala Tour with Wildlife and Backwater Experience,Customizable,8 Days & 7 Nights,4 Star,15% Off,26700,30000.0,Kochi (4D)Munnar (2D)Thekkady (1D)Alleppey (1D),"Thekkady, Alleppey",Munnar,,8,7,15.0,4
"Kerala 6-Day Tour with Munnar, Thekkady, and Houseboat Experience",Customizable,6 Days & 5 Nights,3 Star,11% Off,82456,93700.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (2D),"Thekkady, Alleppey","Munnar, Kochi",,6,5,11.0,3
"5-Day Kerala Tour: Munnar, Thekkady & Alleppey Houseboat",Customizable,5 Days & 4 Nights,3 Star,12% Off,18200,20000.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,12.0,3
6-Day Captivating Kerala Tour with Munnar and Alleppey,Customizable,6 Days & 5 Nights,4 Star,9% Off,29392,33400.0,Munnar (2D)Vagamon (1D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Vagamon, Thekkady, Alleppey, Cochin",Munnar,,6,5,9.0,4
4-Day Kerala Tour with Munnar and Alleppey Houseboat,Customizable,4 Days & 3 Nights,3 Star,12% Off,10073,11850.0,Munnar (2D)Alleppey (1D)Cochin (1D),"Alleppey, Cochin",Munnar,,4,3,12.0,3
"8-Day Kerala Tour: Private Houseboat, Wildlife & Beaches",Customizable,8 Days & 7 Nights,4 Star,15% Off,13050,14500.0,Kochi (1D)Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Kochi, Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,8,7,15.0,4
3-Day Kerala Tour: Munnar and Alleppey Houseboat Experience,Customizable,3 Days & 2 Nights,4 Star,10% Off,13791,14990.0,Munnar (1D)Alleppey (1D)Kochi (1D),"Munnar, Alleppey, Kochi",,,3,2,10.0,4
"5-Day Kerala Tour with Munnar, Thekkady & Alleppey",Customizable,5 Days & 4 Nights,3 Star,8% Off,8874,10200.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,8.0,3
3-Day Kerala Tour: Munnar and Cochin Highlights,Customizable,3 Days & 2 Nights,3 Star,13% Off,54810,63000.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,13.0,3
3-Day Kerala Tour: Munnar's Lush Landscapes,Customizable,3 Days & 2 Nights,3 Star,13% Off,17710,20356.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,13.0,3
3-Day Kerala Tour: Munnar's Scenic Beauty and Waterfalls,Customizable,3 Days & 2 Nights,3 Star,13% Off,84216,96800.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,13.0,3
3-Day Kerala Tour with Munnar's Misty Landscapes,Customizable,3 Days & 2 Nights,4 Star,13% Off,37492,41200.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,13.0,4
Kerala Tour: Discover The Enchanting Beauty of Trivandrum and Alleppey,Customizable,3 Days & 2 Nights,3 Star,9% Off,76950,85500.0,Trivandrum (1D)Alleppey (1D)Munnar (1D),"Trivandrum, Alleppey, Munnar",,,3,2,9.0,3
4-Day Kerala Tour: Munnar and Alleppey Adventure,Customizable,4 Days & 3 Nights,4 Star,10% Off,22360,26000.0,Munnar (2D)Alleppey (1D)Kochi (1D),"Alleppey, Kochi",Munnar,,4,3,10.0,4
"7-Day Enchanting Kerala Tour with Beaches, Backwaters, and Hill Stations",Customizable,7 Days & 6 Nights,4 Star,14% Off,43056,46800.0,Trivandrum (1D)Kovalam (1D)Alleppey (1D)Munnar (3D)Kochi (1D),"Trivandrum, Kovalam, Alleppey, Kochi",,Munnar,7,6,14.0,4
"5-Day Kerala Tour: Munnar, Thekkady, and Houseboat Stay",Customizable,5 Days & 4 Nights,4 Star,8% Off,12665,14900.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,8.0,4
6-Day Kerala Tour with Scenic Views and Backwater Cruise,Customizable,6 Days & 5 Nights,4 Star,15% Off,34977,39300.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (2D),"Thekkady, Alleppey","Munnar, Kochi",,6,5,15.0,4
Memorable 4-Day Kerala Trip with Munnar and Houseboat,Customizable,4 Days & 3 Nights,3 Star,11% Off,41584,45200.0,Munnar (2D)Alleppey (1D)Kochi (1D),"Alleppey, Kochi",Munnar,,4,3,11.0,3
"7-Day Kerala Tour with Munnar, Thekkady & Alleppey Houseboat Experience",Customizable,7 Days & 6 Nights,3 Star,8% Off,22000,25000.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,8.0,3
3-Day Kerala Tour: Munnar's Waterfalls and Tea Plantations,Customizable,3 Days & 2 Nights,4 Star,12% Off,46199,51909.0,Munnar (2D)Cochin (1D),Cochin,Munnar,,3,2,12.0,4
Experience Romance and Adventure with Our 6-Day Kerala Tour,Customizable,6 Days & 5 Nights,4 Star,11% Off,90480,104000.0,Munnar (2D)Thekkady (1D)Kumarakom (1D)Cherai (1D)Cochin (1D),"Thekkady, Kumarakom, Cherai, Cochin",Munnar,,6,5,11.0,4
"8-Day Kerala Tour with Munnar, Thekkady, and Backwaters",Customizable,8 Days & 7 Nights,3 Star,13% Off,119048,129400.0,Kochi (1D)Munnar (2D)Thekkady (1D)Kumarakom (1D)Kovalam (2D)Trivandrum (1D),"Kochi, Thekkady, Kumarakom, Trivandrum","Munnar, Kovalam",,8,7,13.0,3
"5-Day Kerala Tour: Temples, Tea Estates, and Scenic Beauty",Customizable,5 Days & 4 Nights,3 Star,8% Off,23760,27000.0,Guruvayoor (2D)Munnar (2D)Kochi (1D),Kochi,"Guruvayoor, Munnar",,5,4,8.0,3
7-Day Kerala Tour with Houseboat and Jatayu Earth Center,Customizable,7 Days & 6 Nights,4 Star,12% Off,59452,66800.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,12.0,4
"5-Day Kerala Tour: Munnar, Thekkady & Alleppey",Customizable,5 Days & 4 Nights,3 Star,11% Off,43332,47100.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Cochin (1D),"Thekkady, Alleppey, Cochin",Munnar,,5,4,11.0,3
"5-Day Kerala Tour with Munnar, Thekkady & Alleppey Houseboat",Customizable,5 Days & 4 Nights,3 Star,8% Off,18748,21800.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,8.0,3
4-Day Kerala Tour with Munnar and Alleppey Houseboat Experience,Customizable,4 Days & 3 Nights,3 Star,14% Off,16443,18900.0,Munnar (2D)Alleppey (1D)Kochi (1D),"Alleppey, Kochi",Munnar,,4,3,14.0,3
"5-Day Kerala Tour with Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,4 Star,13% Off,31705,37300.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,13.0,4
"7-Day Kerala Tour with Munnar, Thekkady, and Kovalam",Customizable,7 Days & 6 Nights,3 Star,15% Off,30667,33700.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,15.0,3
3-Day Kerala Tour: Munnar to Alleppey Houseboat,Customizable,3 Days & 2 Nights,3 Star,9% Off,37128,40800.0,Munnar (1D)Alleppey (1D)Cochin (1D),"Munnar, Alleppey, Cochin",,,3,2,9.0,3
3-Day Kerala Tour to Munnar with Sightseeing,Customizable,3 Days & 2 Nights,3 Star,9% Off,24480,27200.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,9.0,3
"7-Day Kerala Tour with Munnar, Thekkady, Alleppey, and Beaches",Customizable,7 Days & 6 Nights,3 Star,10% Off,47380,51500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Varkala (1D)Kovalam (1D)Trivandrum (1D),"Thekkady, Alleppey, Varkala, Kovalam, Trivandrum",Munnar,,7,6,10.0,3
6-Day Kerala Tour with Waterfalls and Backwater Stay,Customizable,6 Days & 5 Nights,3 Star,8% Off,13491,14990.0,Kochi (2D)Munnar (2D)Thekkady (1D)Alleppey (1D),"Thekkady, Alleppey","Kochi, Munnar",,6,5,8.0,3
3-Day Kerala Tour Package to Munnar,Customizable,3 Days & 2 Nights,3 Star,10% Off,36490,41000.0,Munnar (3D),,,Munnar,3,2,10.0,3
"5-Day Kerala Tour with Munnar, Thekkady, and Alleppey",Customizable,5 Days & 4 Nights,3 Star,11% Off,11880,13500.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (1D),"Thekkady, Alleppey, Kochi",Munnar,,5,4,11.0,3
"6-Day Kerala Package: Munnar, Thekkady, Alleppey & Cochin",Customizable,6 Days & 5 Nights,4 Star,12% Off,36400,40000.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kochi (2D),"Thekkady, Alleppey","Munnar, Kochi",,6,5,12.0,4
3-Day Kerala Adventure Through Munnar's Scenic Landscapes,Customizable,3 Days & 2 Nights,4 Star,9% Off,13642,14991.0,Munnar (2D)Kochi (1D),Kochi,Munnar,,3,2,9.0,4
"7-Day Kerala Tour Covering Munnar, Thekkady, Alleppey, and Kovalam",Customizable,7 Days & 6 Nights,4 Star,9% Off,10800,11868.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (1D)Trivandrum (2D),"Thekkady, Alleppey, Kovalam","Munnar, Trivandrum",,7,6,9.0,4
3-Day Kerala Tour to Munnar with Waterfalls and Tea Gardens,Customizable,3 Days & 2 Nights,3 Star,9% Off,8399,9230.0,Munnar (2D)Cochin (1D),Cochin,Munnar,,3,2,9.0,3
7-Day Kerala Tour Package,Customizable,7 Days & 6 Nights,3 Star,9% Off,16678,18327.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D)Trivandrum (1D),"Thekkady, Alleppey, Trivandrum","Munnar, Kovalam",,7,6,9.0,3
Breathtaking Kerala Tour Package From Nagpur,Customizable,5 Days & 4 Nights,3 Star,9% Off,6999,7526.0,Munnar (2D)Thekkady (1D)Alleppey (2D),Thekkady,"Munnar, Alleppey",,5,4,9.0,3
Amazing Kerala Tour Package From Mysore ,Customizable,4 Days & 3 Nights,3 Star,7% Off,18188,19987.0,Munnar (2D)Alleppey (2D),,"Munnar, Alleppey",,4,3,7.0,3
Rejuvenating Munnar Packages From Chennai,Customizable,3 Days & 2 Nights,4 Star,9% Off,11764,12928.0,Munnar (3D),,,Munnar,3,2,9.0,4
Best Kerala Tour Package From Kolkata For A Memorable Trip,Customizable,6 Days & 5 Nights,3 Star,9% Off,13470,14641.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (1D)Cochin (1D),"Thekkady, Alleppey, Kovalam, Cochin",Munnar,,6,5,9.0,3
Kerala Tour Package For 3 Days From Bangalore,Customizable,3 Days & 2 Nights,3 Star,8% Off,17959,19521.0,Munnar (3D),,,Munnar,3,2,8.0,3
Enthralling Kerala Honeymoon Package From Jaipur,Customizable,6 Days & 5 Nights,4 Star,8% Off,13019,14307.0,Munnar (2D)Thekkady (1D)Alleppey (1D)Kovalam (2D),"Thekkady, Alleppey","Munnar, Kovalam",,6,5,8.0,4
Splendid Munnar Thekkady Tour Package From Chennai ,Customizable,4 Days & 3 Nights,4 Star,9% Off,14879,15829.0,Munnar (2D)Thekkady (2D),,"Munnar, Thekkady",,4,3,9.0,4
Best-Selling Kerala Holidays From Chandigarh,Customizable,5 Days & 4 Nights,4 Star,6% Off,28695,31190.0,Munnar (2D)Thekkady (1D)Alleppey (2D),Thekkady,"Munnar, Alleppey",,5,4,6.0,4
